	Healthy	Healthy	Healthy	Healthy	Healthy	Healthy	Healthy	Disease	Disease	Disease	Disease	Disease	Disease	Disease	Disease	Disease	Disease	Disease	Disease	Disease	Disease	Disease	Disease	Disease
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Ruminococcaceae|g_Ruminococcus|s_Ruminococcus_lactaris	1.03791406945603e-06	7.69991055865678e-07	0.0	0.0	0.0	8.48174312083664e-07	0.0	0.0	3.18071171926251e-06	0.0	0.0	0.0	0.0	1.82947519142333e-06	0.0	0.0	0.0	0.0	0.0	2.66731936058912e-06	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Ruminococcaceae|g_Ruminococcus|s_Ruminococcus_sp._2789STDY5608794_&_sp._2789STDY5834890_/_Firmicutes_bacterium_CAG:56	6.69912112430843e-07	5.1815533358997e-06	1.22144106843603e-06	2.21571408386622e-06	2.30900346025634e-06	2.83933704523728e-06	5.41532257342395e-07	0.0	1.27778931939383e-06	0.0	0.0	0.0	6.67533117479989e-08	0.0	0.0	0.0	0.0	0.0	0.0	7.42625656853033e-06	0.0	2.92387312252757e-07	0.0	5.50030422682976e-06
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Ruminococcaceae|g_Ruminococcus|s_Ruminococcus_sp._37_24_&_sp._2789STDY5834934	0.0	1.33548192092355e-06	0.0	0.0	0.0	3.09905052121465e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.96230059316859e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Ruminococcaceae|g_Ruminococcus|s_Ruminococcus_sp._A254.MGS-254_&_CAG:254	0.0	0.0	0.0	0.0	0.0	0.0	1.69712080577461e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.17061772676761e-08	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Ruminococcaceae|g_Ruminococcus|s_Ruminococcus_sp._CAG:177	2.30228284752426e-07	0.0	2.29423745860142e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.03761827854683e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Ruminococcaceae|g_Ruminococcus|s_Ruminococcus_sp._CAG:330	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.58054475787446e-07	4.10331560124501e-07	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Ruminococcaceae|g_Ruminococcus|s_Ruminococcus_sp._CAG:353_&_sp._2789STDY5834938	2.81425444282601e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Ruminococcaceae|g_Ruminococcus|s_Ruminococcus_sp._CAG:382	2.81566401914791e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Ruminococcaceae|g_Ruminococcus|s_Ruminococcus_sp._CAG:403	1.21103790357189e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.06293214921571e-06	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Ruminococcaceae|g_Ruminococcus|s_Ruminococcus_sp._JC304	2.2571328826631e-07	1.80179006696492e-07	1.08631593021078e-07	0.0	0.0	1.80305262276759e-07	1.51996554173289e-07	0.0	5.22292962045972e-07	0.0	6.08322587367352e-06	0.0	3.55310257618202e-07	0.0	0.0	0.0	9.37770848327923e-07	0.0	0.0	1.81447062119395e-07	0.0	0.0	2.89829684819782e-07	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Ruminococcaceae|g_Ruminococcus|s_Ruminococcus_sp._UNK.MGS-30	0.0	0.0	3.74333671729389e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.54258728664596e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Ruminococcaceae|g_Ruthenibacterium|s_Ruthenibacterium_lactatiformans	5.60599845564587e-08	7.51516100987252e-08	2.13272316707495e-07	2.50092473450093e-07	6.6366824740848e-07	1.14818062287732e-07	3.87054526225602e-07	3.68451529103653e-08	5.46664983903031e-07	5.9345891844683e-07	1.91691185160603e-06	0.0	3.33103366517064e-08	5.18780346688768e-08	0.0	0.0	1.71513251517902e-06	9.33278118984178e-07	9.80785156893808e-07	9.58185414072069e-08	3.88681637449821e-06	3.48338259256815e-06	1.81690017798888e-06	1.92077905397441e-07
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Ruminococcaceae|g_Subdoligranulum|s_Subdoligranulum_sp._CAG:314	0.0	4.15694320194423e-08	5.49330879661931e-07	0.0	0.0	3.72579235838241e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Erysipelotrichia|o_Erysipelotrichales|f_Erysipelotrichaceae|g_Catenibacterium|s_Catenibacterium_sp._CAG:290	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.2670423101391e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.39655667837857e-06	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Erysipelotrichia|o_Erysipelotrichales|f_Erysipelotrichaceae|g_Coprobacillus|s_Coprobacillus_cateniformis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.74312829960954e-07	3.23568056431302e-08	1.50724328597228e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.66777358438653e-07	0.0	5.00781756218493e-08	7.68758705634429e-08	0.0	2.1409820868527e-07
k_Bacteria|p_Firmicutes|c_Erysipelotrichia|o_Erysipelotrichales|f_Erysipelotrichaceae|g_Coprobacillus|s_Coprobacillus_sp._8_1_38FAA_/_Clostridium_sp._2789STDY5608874	2.27268510195824e-07	0.0	1.26656409019931e-07	0.0	4.69466069433497e-08	0.0	1.8514928103254e-07	0.0	7.6729170179974e-07	0.0	0.0	0.0	0.0	4.03873697059078e-08	0.0	0.0	0.0	0.0	0.0	1.54622012228592e-07	0.0	0.0	0.0	2.72755284338838e-06
k_Bacteria|p_Firmicutes|c_Erysipelotrichia|o_Erysipelotrichales|f_Erysipelotrichaceae|g_Coprobacillus|s_bacterium_LF-3_/_Coprobacillus_sp._CAG:235	6.12293253675901e-07	1.16084981132297e-06	4.91628290382734e-07	8.49273189680707e-07	1.5837358253855e-06	5.11823430086899e-07	5.65345347387315e-07	8.19128310973885e-06	3.34464681223463e-06	0.0	0.0	0.0	0.0	1.69668502768801e-06	0.0	0.0	6.66832607048702e-07	0.0	0.0	2.66383360383271e-07	6.65215149199079e-07	0.0	7.79157466733991e-07	0.0
k_Bacteria|p_Firmicutes|c_Erysipelotrichia|o_Erysipelotrichales|f_Erysipelotrichaceae|g_Dielma|s_Dielma_fastidiosa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.91075853315132e-07	6.11228393704367e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Erysipelotrichia|o_Erysipelotrichales|f_Erysipelotrichaceae|g_Erysipelatoclostridium|s_Clostridium_innocuum	0.0	0.0	0.0	0.0	4.84829619006709e-08	0.0	0.0	2.29346310372839e-05	0.0	1.17551742353535e-06	1.18293778276666e-06	7.84211023319818e-08	0.0	0.0	6.81339296937475e-08	3.78629621891668e-07	7.95700837086417e-06	6.8856027302732e-07	4.77918607463933e-07	0.0	1.11254974613436e-06	1.08461728094768e-06	0.0	6.38912911719667e-08
k_Bacteria|p_Firmicutes|c_Erysipelotrichia|o_Erysipelotrichales|f_Erysipelotrichaceae|g_Erysipelatoclostridium|s_Clostridium_spiroforme	0.0	0.0	0.0	1.10433809546438e-07	4.08712452267049e-07	0.0	0.0	1.00119088477748e-06	6.84182551324409e-07	2.83190290504373e-08	0.0	0.0	0.0	6.75506250960728e-08	0.0	5.44881992699386e-08	3.61017445284258e-07	8.36466082058009e-07	7.78747376347075e-08	9.63875316516348e-09	0.0	2.38975495741198e-07	0.0	4.04420479538387e-08
k_Bacteria|p_Firmicutes|c_Erysipelotrichia|o_Erysipelotrichales|f_Erysipelotrichaceae|g_Erysipelatoclostridium|s_Erysipelatoclostridium_ramosum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.90722390898284e-06	0.0	2.3248705767851e-07	4.44421822707236e-06	1.88630708761938e-06	0.0	0.0	1.40433232238201e-07	9.95210179117951e-07	2.16399898050121e-07	2.36983765663375e-06	3.34029796243655e-07	0.0	2.9913444454407e-07	4.88433209740241e-08	0.0	4.7254471392997e-08
k_Bacteria|p_Firmicutes|c_Erysipelotrichia|o_Erysipelotrichales|f_Erysipelotrichaceae|g_Faecalicoccus|s_Faecalicoccus_pleomorphus	0.0	0.0	0.0	5.74893197265177e-08	1.00562841412744e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.84932998939832e-07	0.0
k_Bacteria|p_Firmicutes|c_Erysipelotrichia|o_Erysipelotrichales|f_Erysipelotrichaceae|g_Faecalitalea|s_Faecalitalea_cylindroides	0.0	0.0	0.0	1.38508716648422e-07	2.24427151343175e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.28476358810636e-06	0.0
k_Bacteria|p_Firmicutes|c_Erysipelotrichia|o_Erysipelotrichales|f_Erysipelotrichaceae|g_Faecalitalea|s_Faecalitalea_sp._UBA637	1.73112883816888e-06	0.0	0.0	0.0	5.27575498154779e-08	0.0	0.0	0.0	6.28462511634907e-06	0.0	1.18311466982553e-06	0.0	6.1380392249808e-06	8.39436145011001e-08	0.0	3.4973005323059e-06	0.0	0.0	0.0	5.46537455168251e-08	0.0	0.0	0.0	2.41589361017642e-07
k_Bacteria|p_Firmicutes|c_Erysipelotrichia|o_Erysipelotrichales|f_Erysipelotrichaceae|g_Holdemanella|s_Holdemanella_biformis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.28052515244742e-06	9.22628017126654e-08	0.0	0.0	0.0	0.0	1.18863725421983e-05	0.0	0.0	0.0	0.0	1.08104831033367e-05
k_Bacteria|p_Firmicutes|c_Erysipelotrichia|o_Erysipelotrichales|f_Erysipelotrichaceae|g_Holdemania|s_Holdemania_filiformis	3.38299774175707e-08	4.91398382402328e-08	1.10090401072675e-08	0.0	0.0	5.24068941421781e-08	0.0	4.09702890948333e-06	1.22526930931588e-07	0.0	0.0	0.0	3.89629929238065e-08	4.67807841177147e-08	0.0	0.0	0.0	0.0	0.0	4.57690702742187e-08	0.0	0.0	4.3253226692431e-08	1.8815925151381e-07
k_Bacteria|p_Firmicutes|c_Erysipelotrichia|o_Erysipelotrichales|f_Erysipelotrichaceae|g_Holdemania|s_Holdemania_massiliensis	0.0	0.0	0.0	0.0	7.94357914545398e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.94825865061632e-07	0.0	0.0	1.14672854589928e-07	0.0	0.0
k_Bacteria|p_Firmicutes|c_Erysipelotrichia|o_Erysipelotrichales|f_Erysipelotrichaceae|g_Massiliomicrobiota|s_Massiliomicrobiota_sp._An80_&_An105_&_An134_&_An142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1742477670034e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Erysipelotrichia|o_Erysipelotrichales|f_Erysipelotrichaceae|g_Massiliomicrobiota|s_Massiliomicrobiota_timonensis	0.0	0.0	5.01859962571373e-08	0.0	0.0	0.0	0.0	1.64166872797265e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.55901721583117e-07	1.21873154981012e-06	1.58874371521608e-07	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Erysipelotrichia|o_Erysipelotrichales|f_Erysipelotrichaceae|g_Solobacterium|s_Solobacterium_moorei	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Erysipelotrichia|o_Erysipelotrichales|f_Erysipelotrichaceae|g_Turicibacter|s_Turicibacter_sanguinis_1	0.0	3.25177976774794e-08	0.0	0.0	0.0	0.0	2.2027158022543e-08	0.0	0.0	6.6918316088846e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.20401902866013e-08	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Erysipelotrichia|o_Erysipelotrichales|f_Erysipelotrichaceae|g_Turicibacter|s_Turicibacter_sanguinis_2	0.0	8.3936122035767e-08	7.60175827228905e-08	0.0	0.0	0.0	8.58571720637764e-08	0.0	0.0	0.0	0.0	0.0	4.13982002722336e-07	0.0	0.0	0.0	2.60729035765377e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Negativicutes|o_Acidaminococcales|f_Acidaminococcaceae|g_Acidaminococcus|s_Acidaminococcus_intestini	0.0	0.0	2.38312575615354e-07	0.0	0.0	0.0	8.19369414383366e-07	0.0	0.0	0.0	1.82224557703537e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.51879781486635e-06	0.0	0.0	2.14453700871185e-06	0.0	6.07774759408942e-07
k_Bacteria|p_Firmicutes|c_Negativicutes|o_Acidaminococcales|f_Acidaminococcaceae|g_Acidaminococcus|s_Acidaminococcus_massiliensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.19257208344951e-08
k_Bacteria|p_Firmicutes|c_Negativicutes|o_Acidaminococcales|f_Acidaminococcaceae|g_Phascolarctobacterium|s_Phascolarctobacterium_sp._CAG:207	1.8274230790506e-06	6.19976297790848e-07	2.25688447172157e-07	0.0	0.0	6.33023631961036e-07	0.0	0.0	1.91693607687387e-06	0.0	0.0	0.0	0.0	6.79150096524075e-06	0.0	0.0	0.0	4.05855230761173e-06	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Negativicutes|o_Acidaminococcales|f_Acidaminococcaceae|g_Phascolarctobacterium|s_Phascolarctobacterium_sp._CAG:266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.63220335724798e-06	0.0
k_Bacteria|p_Firmicutes|c_Negativicutes|o_Acidaminococcales|f_Acidaminococcaceae|g_Phascolarctobacterium|s_Phascolarctobacterium_succinatutens	0.0	0.0	0.0	6.88298252575507e-06	5.55697091935196e-06	0.0	0.0	0.0	0.0	0.0	1.64948153753279e-06	0.0	4.70989629409878e-07	0.0	0.0	0.0	0.0	0.0	0.0	2.65904856882771e-06	0.0	7.31479636520881e-07	0.0	0.0
k_Bacteria|p_Firmicutes|c_Negativicutes|o_Selenomonadales|f_Selenomonadaceae|g_Megamonas|s_Megamonas_funiformis_==_rupellensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.70225914403593e-06	0.0	0.0	0.0	0.0	3.20028824854846e-06
k_Bacteria|p_Firmicutes|c_Negativicutes|o_Selenomonadales|f_Selenomonadaceae|g_Mitsuokella|s_Mitsuokella_jalaludinii	0.0	0.0	3.18070708553693e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.03243786836149e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Negativicutes|o_Veillonellales|f_Veillonellaceae|g_Allisonella|s_Allisonella_histaminiformans	0.0	0.0	0.0	1.46781818730495e-07	2.82943092594969e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.35766857197586e-07	0.0	0.0	0.0	0.0	0.0	1.41231389827626e-07	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Negativicutes|o_Veillonellales|f_Veillonellaceae|g_Anaeroglobus|s_Anaeroglobus_geminatus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Negativicutes|o_Veillonellales|f_Veillonellaceae|g_Colibacter|s_Colibacter_massiliensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Negativicutes|o_Veillonellales|f_Veillonellaceae|g_Dialister|s_Dialister_invisus	0.0	0.0	1.23634510029452e-06	0.0	0.0	0.0	1.7138917093818e-06	0.0	0.0	0.0	0.0	8.71864423198155e-07	0.0	0.0	0.0	0.0	4.40034602193254e-08	0.0	0.0	0.0	2.40892650282838e-06	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Negativicutes|o_Veillonellales|f_Veillonellaceae|g_Dialister|s_Dialister_sp._CAG:357	0.0	1.08426808528401e-06	1.61029893608905e-06	0.0	0.0	1.95785311256647e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Negativicutes|o_Veillonellales|f_Veillonellaceae|g_Dialister|s_Dialister_sp._CAG:486	0.0	0.0	0.0	1.20623768753391e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.08436641673135e-05	0.0	0.0	0.0	0.0	0.0	1.40978481071431e-06	0.0	0.0	0.0	0.0	1.05499079716637e-05
k_Bacteria|p_Firmicutes|c_Negativicutes|o_Veillonellales|f_Veillonellaceae|g_Dialister|s_Dialister_succinatiphilus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.98406629079636e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Negativicutes|o_Veillonellales|f_Veillonellaceae|g_Megasphaera|s_Megasphaera_elsdenii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.31579419881946e-06	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Negativicutes|o_Veillonellales|f_Veillonellaceae|g_Megasphaera|s_Megasphaera_micronuciformis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.37749838959261e-08	0.0	0.0	0.0	0.0	0.0	1.23602137943466e-07	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Negativicutes|o_Veillonellales|f_Veillonellaceae|g_Megasphaera|s_Megasphaera_sp._ASD88_&_An286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.80897541587533e-06	1.13157922596095e-06	0.0
k_Bacteria|p_Firmicutes|c_Negativicutes|o_Veillonellales|f_Veillonellaceae|g_Veillonella|s_Veillonella_atypica	0.0	0.0	1.48607669333088e-08	0.0	0.0	0.0	9.72886135325708e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.61721270104496e-06	4.47667114812025e-07	0.0	0.0	0.0	1.35809097456526e-06	8.22800969034808e-07	1.1002797950414e-07	0.0	0.0
k_Bacteria|p_Firmicutes|c_Negativicutes|o_Veillonellales|f_Veillonellaceae|g_Veillonella|s_Veillonella_dispar	0.0	0.0	6.97652258296317e-08	0.0	0.0	0.0	1.75252666369041e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.87219707288054e-07	6.82843808963264e-07	0.0	0.0	0.0	4.82104056170872e-07	3.96351860543482e-06	1.0221358941995e-07	0.0	0.0
k_Bacteria|p_Firmicutes|c_Negativicutes|o_Veillonellales|f_Veillonellaceae|g_Veillonella|s_Veillonella_parvula	0.0	0.0	0.0	0.0	0.0	0.0	2.25202453405143e-07	7.72377634087041e-06	0.0	1.34332516499931e-07	0.0	1.58845524983772e-07	0.0	0.0	1.21583215242106e-06	5.57900254312543e-07	0.0	6.97459919985041e-08	0.0	4.02491480422003e-06	3.17092860690022e-07	1.12627189181371e-07	0.0	0.0
k_Bacteria|p_Firmicutes|c_Negativicutes|o_Veillonellales|f_Veillonellaceae|g_Veillonella|s_Veillonella_sp._oral_taxon_158	0.0	0.0	0.0	0.0	0.0	0.0	2.73526138905429e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.96491757620847e-07	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Negativicutes|o_Veillonellales|f_Veillonellaceae|g_Veillonella|s_Veillonella_tobetsuensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Tissierellia|o_Tissierellales|f_Peptoniphilaceae|g_Anaerococcus|s_Anaerococcus_obesiensis_==_vaginalis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.48575483901575e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Tissierellia|o_Tissierellales|f_Peptoniphilaceae|g_Parvimonas|s_Parvimonas_micra	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Tissierellia|o_Tissierellales|f_Peptoniphilaceae|g_Peptoniphilus|s_Peptoniphilus_lacrimalis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Tissierellia|o_Tissierellales|f_Peptoniphilaceae|g_Peptoniphilus|s_Peptoniphilus_senegalensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Fusobacteria|c_Fusobacteriia|o_Fusobacteriales|f_Fusobacteriaceae|g_Fusobacterium|s_Fusobacterium_mortiferum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.83026540619105e-07
k_Bacteria|p_Fusobacteria|c_Fusobacteriia|o_Fusobacteriales|f_Fusobacteriaceae|g_Fusobacterium|s_Fusobacterium_nucleatum_subsp._animalis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Fusobacteria|c_Fusobacteriia|o_Fusobacteriales|f_Fusobacteriaceae|g_Fusobacterium|s_Fusobacterium_nucleatum_subsp._polymorphum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Fusobacteria|c_Fusobacteriia|o_Fusobacteriales|f_Fusobacteriaceae|g_Fusobacterium|s_Fusobacterium_sp._CAG:439	0.0	0.0	0.0	3.71754932273157e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodospirillales|f_Acetobacteraceae|g_Acetobacter|s_Acetobacter_sp._46_36_&_CAG:267	7.19107447754384e-07	0.0	0.0	0.0	0.0	1.76956805428157e-06	0.0	0.0	2.55712335872267e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodospirillales|f_Acetobacteraceae|g_Acidiphilium|s_Acidiphilium_sp._CAG:727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodospirillales|f_Rhodospirillaceae|g_Azospirillum|s_Azospirillum_sp._51_20	1.19583596046072e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.73746526616678e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Proteobacteria|c_Alphaproteobacteria|o_Rhodospirillales|f_Rhodospirillaceae|g_Azospirillum|s_Azospirillum_sp._CAG:239	2.28296962292424e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.59313992053157e-06	0.0	0.0	0.0	0.0	8.79871067921912e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Burkholderiales|f_Comamonadaceae|g_Comamonas|s_Comamonas_kerstersii	0.0	0.0	0.0	0.0	1.1894974714542e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Burkholderiales|f_Sutterellaceae|g_Dakarella|s_Dakarella_massiliensis	2.16083125328239e-07	1.99532626992988e-07	0.0	0.0	0.0	3.20025270145726e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
