,,0
oral [Eubacterium] brachy,oral [Eubacterium] brachy,1.0
oral [Eubacterium] infirmum,oral Tannerella sp. oral taxon 808,0.7274438473351428
oral [Eubacterium] infirmum,oral [Eubacterium] infirmum,1.0
oral [Eubacterium] minutum,gut Clostridium sp. CAG:167,0.6991785914593582
oral [Eubacterium] minutum,gut Clostridium sp. CAG:253,0.6997438126327289
oral [Eubacterium] minutum,gut Roseburia sp. CAG:380,0.6997438126327289
oral [Eubacterium] minutum,gut Slackia piriformis,0.6991785914593582
oral [Eubacterium] minutum,gut Veillonella sp. oral taxon 158,0.7773292050173003
oral [Eubacterium] minutum,oral [Eubacterium] minutum,1.0
oral [Eubacterium] nodatum,oral Campylobacter rectus,0.7015203024340297
oral [Eubacterium] nodatum,oral Filifactor alocis,0.722209930609441
oral [Eubacterium] nodatum,oral Porphyromonas endodontalis,0.6680105915406459
oral [Eubacterium] nodatum,oral Tannerella forsythia,0.6864713822785795
oral [Eubacterium] nodatum,oral Treponema denticola,0.6989659134431253
oral [Eubacterium] nodatum,oral Treponema maltophilum,0.6469411920700343
oral [Eubacterium] nodatum,oral [Eubacterium] nodatum,1.0
oral [Eubacterium] nodatum,oral [Eubacterium] saphenum,0.7156967245645043
oral [Eubacterium] nodatum,oral unclassified Fusobacterium,0.6443661802302709
oral [Eubacterium] nodatum,oral unclassified Synergistaceae,0.6527324453378057
oral [Eubacterium] saphenum,BMI,-0.6415560135852091
oral [Eubacterium] saphenum,oral Campylobacter rectus,0.7014952474941557
oral [Eubacterium] saphenum,oral Filifactor alocis,0.7357458299362807
oral [Eubacterium] saphenum,oral Porphyromonas endodontalis,0.6678735263845775
oral [Eubacterium] saphenum,oral Prevotella baroniae,0.6488022281090704
oral [Eubacterium] saphenum,oral Prevotella multiformis,0.7139928964080349
oral [Eubacterium] saphenum,oral Treponema denticola,0.7832635251500374
oral [Eubacterium] saphenum,oral Treponema lecithinolyticum,0.7155549868033851
oral [Eubacterium] saphenum,oral Treponema medium,0.6853292884168452
oral [Eubacterium] saphenum,oral [Eubacterium] nodatum,0.7156967245645043
oral [Eubacterium] saphenum,oral [Eubacterium] saphenum,1.0
oral [Eubacterium] saphenum,oral unclassified Clostridiales,0.7553880779552713
oral [Eubacterium] saphenum,oral unclassified Fusobacterium,0.6627702786174029
oral [Eubacterium] sulci,oral Oribacterium parvum,0.6788982669228798
oral [Eubacterium] sulci,oral [Eubacterium] sulci,1.0
oral candidate division SR1 bacterium MGEHA,oral Actinomyces sp. Marseille-P3109,0.7409294944720136
oral candidate division SR1 bacterium MGEHA,oral Candidatus Gracilibacteria bacterium GN02-873,0.7902460484099727
oral candidate division SR1 bacterium MGEHA,oral Capnocytophaga sp. oral taxon 332,0.9991799077396211
oral candidate division SR1 bacterium MGEHA,oral Prevotella shahii,0.8985236352576824
oral candidate division SR1 bacterium MGEHA,oral candidate division SR1 bacterium MGEHA,1.0
oral candidate division SR1 bacterium MGEHA,oral unclassified Tannerella,0.715570005487104
oral unclassified,"stool 5-beta-Cholanic Acid-3-beta, 12-alpha-diol",0.6436633632319191
oral unclassified,oral unclassified,1.0
oral unclassified Actinomyces,oral unclassified Actinomyces,0.9999999999999998
oral unclassified Actinomyces,oral unclassified Capnocytophaga,0.740907213828113
oral unclassified Actinomycetaceae,gut Alistipes sp. An31A,0.7459222622765391
oral unclassified Actinomycetaceae,gut Bacteroides plebeius,0.7456917547789258
oral unclassified Actinomycetaceae,gut Clostridium disporicum,0.6994750015074653
oral unclassified Actinomycetaceae,gut Firmicutes bacterium CAG:170,0.734627394893489
oral unclassified Actinomycetaceae,gut Prevotella sp. KHD1 & AG:487_50_53 & CAG:487,0.7459222622765391
oral unclassified Actinomycetaceae,gut unclassified Paraprevotella,0.7454612472813126
oral unclassified Actinomycetaceae,oral Actinomyces oris 4,0.6629154580173299
oral unclassified Actinomycetaceae,oral Streptococcus timonensis,0.747535814759832
oral unclassified Actinomycetaceae,oral Veillonella tobetsuensis,0.7463832772717658
oral unclassified Actinomycetaceae,oral unclassified Actinomycetaceae,1.0
oral unclassified Actinomycetaceae,oral unclassified Bacteria,0.7454612472813126
oral unclassified Actinomycetaceae,oral unclassified Neisseriaceae,0.6425108818896273
oral unclassified Actinomycetaceae,oral unclassified Peptoanaerobacter,0.7468442922669922
oral unclassified Alloprevotella,gut Dialister sp. CAG:486,0.7104391648668107
oral unclassified Alloprevotella,oral Centipeda periodontii,0.8135273576195592
oral unclassified Alloprevotella,oral Streptococcus sinensis,0.6514977997876138
oral unclassified Alloprevotella,oral Treponema vincentii,0.7451327920027335
oral unclassified Alloprevotella,oral unclassified Alloprevotella,1.0
oral unclassified Anaerolineaceae,oral Anaerolineaceae bacterium oral taxon 439 W11661 / Chloroflexi bacterium oral taxon 439,0.7130740328122925
oral unclassified Anaerolineaceae,oral Prevotella scopos,0.6889020317000114
oral unclassified Anaerolineaceae,oral Staphylococcus aureus,0.9999999999999999
oral unclassified Anaerolineaceae,oral unclassified Anaerolineaceae,0.9999999999999999
oral unclassified Anaerolineaceae,oral unclassified Catonella,0.9999999999999999
oral unclassified Atopobiaceae,oral unclassified Atopobiaceae,1.0
oral unclassified Atopobium,oral Atopobium parvulum 2,0.8693315919083682
oral unclassified Atopobium,oral Megasphaera micronuciformis,0.7579922195323223
oral unclassified Atopobium,oral Prevotella salivae,0.760597154465888
oral unclassified Atopobium,oral Trueperella pyogenes,0.6759835047806522
oral unclassified Atopobium,oral unclassified Atopobium,0.9999999999999998
oral unclassified Atopobium,oral unclassified Solobacterium,0.6792777290176747
oral unclassified Bacteria,gut Alistipes sp. An31A,0.9982169390787519
oral unclassified Bacteria,gut Alistipes sp. CAG:268,0.6997055090050787
oral unclassified Bacteria,gut Bacteroides plebeius,0.9979197622585438
oral unclassified Bacteria,gut Eubacterium sp. CAG:192,0.6547933817300491
oral unclassified Bacteria,gut Firmicutes bacterium CAG:238,0.6813827074115413
oral unclassified Bacteria,gut Prevotella sp. CAG:1320,0.6813827074115413
oral unclassified Bacteria,gut Prevotella sp. KHD1 & AG:487_50_53 & CAG:487,0.9982169390787519
oral unclassified Bacteria,gut unclassified Erysipelatoclostridium,0.6948120209293551
oral unclassified Bacteria,gut unclassified Paraprevotella,0.999108469539376
oral unclassified Bacteria,gut unclassified Sutterella,0.6822091267049452
oral unclassified Bacteria,oral Actinomyces oris 4,0.9007597799848372
oral unclassified Bacteria,oral Candidatus Gracilibacteria bacterium GN02-872,0.7187781804380692
oral unclassified Bacteria,oral Candidatus Gracilibacteria bacterium GN02-873,0.749851411589896
oral unclassified Bacteria,oral Lachnoanaerobaculum umeaense,0.7191913900847712
oral unclassified Bacteria,oral Lachnospiraceae bacterium oral taxon 500,0.7191913900847712
oral unclassified Bacteria,oral Prevotella shahii,0.7749662069758111
oral unclassified Bacteria,oral Streptococcus sp. F0442,0.8225815887322299
oral unclassified Bacteria,oral Streptococcus timonensis,0.999108469539376
oral unclassified Bacteria,oral Veillonella tobetsuensis,0.999108469539376
oral unclassified Bacteria,oral unclassified Actinomycetaceae,0.7454612472813126
oral unclassified Bacteria,oral unclassified Bacteria,1.0
oral unclassified Bacteria,oral unclassified Chlamydia,0.6948120209293551
oral unclassified Bacteria,oral unclassified Lautropia,0.7051224351989905
oral unclassified Bacteria,oral unclassified Parvimonas,0.8303569285807116
oral unclassified Bacteria,oral unclassified Peptoanaerobacter,0.999702823179792
oral unclassified Bacteria,oral unclassified Streptococcus,0.8298632562093795
oral unclassified Bacteroidales,oral unclassified Bacteroidales,0.9999999999999999
oral unclassified Bacteroides,oral Actinomyces meyeri,0.7014904662121112
oral unclassified Bacteroides,oral unclassified Bacteroides,1.0
oral unclassified Bacteroidetes,oral unclassified Bacteroidetes,1.0
oral unclassified Campylobacter,oral unclassified Campylobacter,1.0
oral unclassified Candidatus Saccharibacteria,oral Prevotella veroralis,0.6675130853741216
oral unclassified Candidatus Saccharibacteria,oral unclassified Candidatus Saccharibacteria,0.9999999999999998
oral unclassified Capnocytophaga,oral Cardiobacterium hominis,0.6714299661411534
oral unclassified Capnocytophaga,oral Gemella morbillorum,0.6752581865515268
oral unclassified Capnocytophaga,oral Neisseria sp. oral taxon 014,0.6636574913116521
oral unclassified Capnocytophaga,oral Ottowia sp. Marseille-P4747 & sp. oral taxon 894,0.6446530767667716
oral unclassified Capnocytophaga,oral Porphyromonas catoniae,0.650294605581137
oral unclassified Capnocytophaga,oral Porphyromonas sp. oral taxon 278,0.6938315691178025
oral unclassified Capnocytophaga,oral Rothia aeria,0.6779682967795647
oral unclassified Capnocytophaga,oral Streptococcus australis,0.6712599158318125
oral unclassified Capnocytophaga,oral unclassified Actinomyces,0.740907213828113
oral unclassified Capnocytophaga,oral unclassified Capnocytophaga,1.0
oral unclassified Cardiobacterium,oral Actinomyces naeslundii,0.6797810032600574
oral unclassified Cardiobacterium,oral unclassified Cardiobacterium,1.0
oral unclassified Catonella,oral Anaerolineaceae bacterium oral taxon 439 W11661 / Chloroflexi bacterium oral taxon 439,0.7130740328122925
oral unclassified Catonella,oral Prevotella scopos,0.6889020317000114
oral unclassified Catonella,oral Staphylococcus aureus,0.9999999999999999
oral unclassified Catonella,oral unclassified Anaerolineaceae,0.9999999999999999
oral unclassified Catonella,oral unclassified Catonella,0.9999999999999999
oral unclassified Caviibacter,oral Alloprevotella rava,0.7323517911187994
oral unclassified Caviibacter,oral Dialister micraerophilus,0.9098335897503085
oral unclassified Caviibacter,oral Jonquetella anthropi,0.6484099376866619
oral unclassified Caviibacter,oral Prevotella multiformis,0.652626565646496
oral unclassified Caviibacter,oral Streptococcus peroris,0.7326587281645325
oral unclassified Caviibacter,oral Treponema medium,0.8165837527082983
oral unclassified Caviibacter,oral unclassified Caviibacter,0.9999999999999998
oral unclassified Centipeda,gut Acidaminococcus massiliensis,0.8229519619338523
oral unclassified Centipeda,gut Alistipes timonensis,0.7187781804380692
oral unclassified Centipeda,gut Clostridium sp. AT4,0.6691930228338333
oral unclassified Centipeda,gut Prevotella sp. CAG:1092,0.6948120209293551
oral unclassified Centipeda,gut Prevotella stercorea,0.6696062324805353
oral unclassified Centipeda,gut unclassified Faecalitalea,0.7061752862136592
oral unclassified Centipeda,oral Leptotrichia sp. oral taxon 498,0.7130740328122925
oral unclassified Centipeda,oral Peptostreptococcaceae bacterium oral taxon 113,0.6889020317000114
oral unclassified Centipeda,oral Prevotella saccharolytica,0.8234250587788847
oral unclassified Centipeda,oral Streptococcus sinensis,0.7070017055070632
oral unclassified Centipeda,oral unclassified Centipeda,1.0
oral unclassified Chlamydia,gut Alistipes sp. An31A,0.6691930228338333
oral unclassified Chlamydia,gut Bacteroides plebeius,0.6813827074115413
oral unclassified Chlamydia,gut Bacteroides sp. An19 & An51A & An269 & An279 & CAG:702,0.6889020317000114
oral unclassified Chlamydia,gut Desulfovibrio sp. An276,0.6889020317000114
oral unclassified Chlamydia,gut Mediterranea massiliensis ,0.6889020317000114
oral unclassified Chlamydia,gut Phascolarctobacterium sp. CAG:266,0.6889020317000114
oral unclassified Chlamydia,gut Prevotella sp. KHD1 & AG:487_50_53 & CAG:487,0.6691930228338333
oral unclassified Chlamydia,gut unclassified Cloacibacillus,0.6889020317000114
oral unclassified Chlamydia,gut unclassified Erysipelatoclostridium,1.0
oral unclassified Chlamydia,gut unclassified Paraprevotella,0.6696062324805353
oral unclassified Chlamydia,oral Candidatus Gracilibacteria bacterium GN02-873,0.7070017055070632
oral unclassified Chlamydia,oral Leptotrichia goodfellowii,0.6889020317000114
oral unclassified Chlamydia,oral Streptococcus timonensis,0.6822091267049452
oral unclassified Chlamydia,oral Veillonella tobetsuensis,0.7191913900847711
oral unclassified Chlamydia,oral unclassified Bacteria,0.6948120209293551
oral unclassified Chlamydia,oral unclassified Chlamydia,1.0
oral unclassified Chlamydia,oral unclassified Peptoanaerobacter,0.6948120209293551
oral unclassified Chryseobacterium,oral Porphyromonas catoniae,0.6712825488695926
oral unclassified Chryseobacterium,oral Porphyromonas sp. oral taxon 279,0.6444966302548212
oral unclassified Chryseobacterium,oral Streptococcus australis,0.703205288296993
oral unclassified Chryseobacterium,oral unclassified Chryseobacterium,1.0
oral unclassified Clostridiales,oral Desulfobulbus sp. ORNL & sp. oral taxon 041,0.6750102169065451
oral unclassified Clostridiales,oral Mogibacterium timidum,0.6620144765315182
oral unclassified Clostridiales,oral Porphyromonas endodontalis,0.6580587303538601
oral unclassified Clostridiales,oral Treponema denticola,0.7210298864704303
oral unclassified Clostridiales,oral [Eubacterium] saphenum,0.7553880779552714
oral unclassified Clostridiales,oral unclassified Clostridiales,1.0
oral unclassified Corynebacterium,gut Duodenibacillus massiliensis,0.6889020317000114
oral unclassified Corynebacterium,gut Enterococcus gallinarum,0.6889020317000114
oral unclassified Corynebacterium,oral Prevotella micans,0.7130740328122925
oral unclassified Corynebacterium,oral unclassified Corynebacterium,0.9999999999999999
oral unclassified Desulfovibrio,oral Prevotella multiformis,0.6649058348704576
oral unclassified Desulfovibrio,oral Prevotella saccharolytica,0.7676495513780878
oral unclassified Desulfovibrio,oral Prevotella sp. oral taxon 473,0.655999756435386
oral unclassified Desulfovibrio,oral Streptococcus sinensis,0.8844067006458268
oral unclassified Desulfovibrio,oral Treponema lecithinolyticum,0.8461113546651553
oral unclassified Desulfovibrio,oral Treponema medium,0.6716489740890764
oral unclassified Desulfovibrio,oral Treponema vincentii,0.6701933880771187
oral unclassified Desulfovibrio,oral unclassified Desulfovibrio,0.9999999999999998
oral unclassified Desulfovibrio,oral unclassified Johnsonella,0.7144398122158259
oral unclassified Firmicutes,oral Filifactor alocis,0.6797265041999716
oral unclassified Firmicutes,oral unclassified Firmicutes,1.0
oral unclassified Fusobacterium,oral Campylobacter rectus,0.730819156625096
oral unclassified Fusobacterium,oral Filifactor alocis,0.6496521761613094
oral unclassified Fusobacterium,oral Mogibacterium timidum,0.6770445454041794
oral unclassified Fusobacterium,oral Parvimonas micra,0.6452843275198813
oral unclassified Fusobacterium,oral Prevotella baroniae,0.7083345756745577
oral unclassified Fusobacterium,oral Prevotella dentalis == [Hallella] seregens,0.667133240018663
oral unclassified Fusobacterium,oral Prevotella intermedia,0.654363953922533
oral unclassified Fusobacterium,oral Streptococcus constellatus subsp. pharyngis,0.7125059720637256
oral unclassified Fusobacterium,oral Tannerella forsythia,0.7264111008226494
oral unclassified Fusobacterium,oral Treponema maltophilum,0.701482847927423
oral unclassified Fusobacterium,oral [Eubacterium] nodatum,0.6443661802302709
oral unclassified Fusobacterium,oral [Eubacterium] saphenum,0.662770278617403
oral unclassified Fusobacterium,oral unclassified Fusobacterium,1.0
oral unclassified Fusobacterium,oral unclassified Selenomonas,0.6635699796697643
oral unclassified Fusobacterium,oral unclassified Synergistaceae,0.7746209761219804
oral unclassified Gemella,oral Granulicatella elegans,0.8448060075093867
oral unclassified Gemella,oral Staphylococcus pasteuri 2,0.6399834049808897
oral unclassified Gemella,oral unclassified Gemella,1.0
oral unclassified Granulicatella,oral Granulicatella elegans,0.7317020736321724
oral unclassified Granulicatella,oral Haemophilus haemolyticus,0.7091074533722364
oral unclassified Granulicatella,oral Staphylococcus pasteuri 2,0.6556369299495077
oral unclassified Granulicatella,oral unclassified Granulicatella,0.9999999999999999
oral unclassified Isoptericola,oral Isoptericola variabilis 2,0.7036185858733365
